,Time_Zone ,Date,Username,all_tweets_clean_links
100, Central Africa Standard Time	,2021-03-03,CDF Tanzania,Kupapaswa mwili wako (kupapaswa maziwa makalio mabega) bila ridhaa yako ni Ukatili wa Kingono.  Pia kumpapasa mtoto (mtu yeyote chini ya miaka 18) mwili wake (kupapaswa maziwa
101, Central Africa Standard Time	,2021-03-03,CDF Tanzania,RT @SemaTanzania: Ustawi wa Jamii Polisi Mahakama na mifumo yote ya haki bado haiwezi kuhakikisha unapata majibu ya mtoto wako yu-wapi na…	in	[{'screen_name': 'sematanzania' 'name': 'sema tanzania'
102, Central Africa Standard Time	,2021-03-03,CDF Tanzania,RT @SemaTanzania: Anakaa nyumba yenye mageti ya vyuma ama fito. ‘ 'name': 'sema tanzania' 'id': '238877958'}]	[]	[]	0	8	0	[]	[]	
103, Central Africa Standard Time	,2021-03-03,CDF Tanzania,@MatubiPaschal @RuleOfLawIRL @IrlEmbTanzania @SwedeninTZ @PlanUK @FranceTanzania @GirlsNotBrides @UNFPATanzania @UNICEFAfrica @equalitynow @marloesphilippo Karibu katika ukurasa wetu wa Twitter tujifunze pamoja kuhusu haki na ustawi wa mtoto wa Kitanzania.	in	[]	[]	[]	0	0	0	[]	[]	
104, Central Africa Standard Time	,2021-03-03,CDF Tanzania,@MatubiPaschal @RuleOfLawIRL @IrlEmbTanzania @SwedeninTZ @PlanUK @FranceTanzania @GirlsNotBrides @UNFPATanzania @UNICEFAfrica @equalitynow @marloesphilippo 😃 watu wengi huwa wanashangaa na kuchanganya pia hivi vifupi vya majina.	hi	[]	[]	[]	0	0	0	[]	[]	 'name': 'Paschal Matubi' 'id': '1313716041672011776'} {'screen_name': 'RuleOfLawIRL'
105, Central Africa Standard Time	,2021-03-02,CDF Tanzania,As we are heading towards commemoration of International  CDF is taking part in challenging Sexual Harassment in schools homes higher learning institutions and working places.    #ChooseToChallenge #IWD2021  
106, Central Africa Standard Time	,2021-03-02,CDF Tanzania,CDF kwa ufadhili wa @comicrelief  iliratibu kikao kati ya  Maafisa wa Polisi kitengo cha dawati la jinsia na watoto Mwenyeviti wa Bodi za shule na watendaji kata juu ya uimarishaji wa mazingira ya shule kuwa salama kwa watoto na kutokomeza ukatili dhidi yao Tarime.  
107, Central Africa Standard Time	,2021-03-02,CDF Tanzania,"""""""' Mwenyekiti Bodi ya shule Kebogwe Sekondari Wilaya ya Tarime Mara.""	in	[]	[]	[]	1	0	5	[]	[]	"
108, Central Africa Standard Time	,2021-03-02,CDF Tanzania,"""""""Ukosefu wa ushirikiano kati ya bodi ya shule walimu na wazazi imesababisha kuongezeka kwa vitendo vya ukatili dhidi ya watoto mashuleni. Wazazi wakialikwa kwenye vikao vya wazazi shuleni hawaji."""" - Mr. Julius W. Werema Mwenyekiti Bodi ya shule Kebogwe Sekondari Tarime.""	in	[]	[]	[]	1	0	2	[]	[]	"
109, Central Africa Standard Time	,2021-03-02,CDF Tanzania,"""""""Mara tu baada ya wanafunzi kutoka kwenye ukeketaji na tohara huacha kuzingatia masomo na kujihusisha na mahusiano ya kimapenzi ambapo mabinti huishia kupata mimba."""" - Job Simwiga mlezi wa wanafunzi Mbogi- Tarime Mara.  "
110, Central Africa Standard Time	,2021-03-02,CDF Tanzania,"""RT @MenEngage_Tz: """"Madawati ya jinsia na watoto yapo kwa ajili ya wanawake na wanaume"""" - @Marcela1lungu  Katika kuelekea Siku ya  'name': 'menengage tanzania' 'id': '832510758437126145'} {'screen_name': 'marcela1lungu'"
111, Central Africa Standard Time	,2021-03-01,CDF Tanzania,Provision of friendly legal services assists survivors of Gender Based Violence access to justice.   #AccesstoJustice @IrlEmbTanzania @RuleOfLawIRL   'name': 'irish embassy dar' 'id': '2438152116'} {'screen_name': 'ruleoflawirl'
112, Central Africa Standard Time	,2021-03-01,CDF Tanzania,RT @VwalaViola: Je umekuwa ukiona picha Za  watoto zinazowadhalilisha au kuwanyanyapa au zenye maudhui ya kingono na hujui ufanyaje ? @I 'name': 'viola julius' 'id': '3048029357'}]	[]	[]	0	11	0	[]	[]	
113, Central Africa Standard Time	,2021-02-26,CDF Tanzania,Ulinzi wa mtoto ni jukumu la kila mmoja katika jamii inayotuzunguka. Asante IGP Simon Sirro kwa kutukumbusha hilo. @tanpol   #EndVAC   'name': 'police force tz' 'id': '1978035230'}]	[]	[]	0	4	5	['endvac']	[]	
114, Central Africa Standard Time	,2021-02-25,CDF Tanzania, Dodoma ni; Maafisa Upepelezi Waendesha Mashtaka Mganga Mfawidhi wa Wilaya
115, Central Africa Standard Time	,2021-02-25,CDF Tanzania,CDF kwa ufadhili wa @IrlEmbTanzania @RuleOfLawIRL wanendesha mafunzo ya ukusanyaji wa ushahidi uchukukuaji wa sampuli kwa wahanga wa ukatili wa kijinsia uhifadhi wa sampuli na usafirishwaji wa sampuli Wilaya ya Mpwapwa
116, Central Africa Standard Time	,2021-02-25,CDF Tanzania,“Kumfanyia mtoto upepelezi kunahitaji kuwa na ujuzi na uweledi wakutosha ili kuweza kulinda maslahi mapana ya mtoto”. - Wilson Mwita (Mwendesha mashtaka wa Serikali) Dodoma.   #accesstojustice	in	[]	[]	[]	1	1	4	['accesstojustice']	[]	
117, Central Africa Standard Time	,2021-02-25,CDF Tanzania,“Ni jukumu la polisi kuchukua maelezo ya mlalamikaji kwa wakati husasani kama ni mtoto kwa sababu ni rahisi kwa mtoto kusahau au kupewa vitisho na watu  wengine kutokusema ukweli na kuharibu ushahidi.”- David P. Kanyere (OCS) Dodoma.   #accesstojustice  
118, Central Africa Standard Time	,2021-02-24,CDF Tanzania,RT @HakiElimu: Tulitegemea idadi ndogo ya vitendo vya ukatili wa watoto katika jamii kutokana na uwepo wa Mpango wa Kitaifa wa Kudhibiti Un…	in	[{'screen_name': 'hakielimu' 'name': 'hakielimu' 'id': '243172143'}]	[]	[]	0	8	0	[]	[]	
119, Central Africa Standard Time	,2021-02-24,CDF Tanzania,RT @HakiElimu: Kuna uelewa tofauti kuhusu ukatili watu wengine wanadhani ukimchapa mtoto viboko pale anaposea siyo ukatili ila pale unapomc…	sl	[{'screen_name': 'hakielimu' 'name': 'hakielimu' 'id': '243172143'}]	[]	[]	0	7	0	[]	[]	
120, Central Africa Standard Time	,2021-02-24,CDF Tanzania,RT @HakiElimu: Tulikua tunaamini kuwa shule binafsi hazina vitendo vya ukatili lakini ripoti ya utafiti huu inatupa taarifa kuwa vitendo vy…	in	[{'screen_name': 'hakielimu' 'name': 'hakielimu' 'id': '243172143'}]	[]	[]	0	7	0	[]	[]	
121, Central Africa Standard Time	,2021-02-24,CDF Tanzania,RT @HakiElimu: Nilitamani katika mapendekezo ya utafiti huu lizungumziwe suala uwepo wa rasilimali za kutosha kwa taasisi zinazohusika na u…	in	[{'screen_name': 'hakielimu' 'name': 'hakielimu' 'id': '243172143'}]	[]	[]	0	3	0	[]	[]	
122, Central Africa Standard Time	,2021-02-23,CDF Tanzania,RT @JOYFORCHILDREN: Involving cultural leaders in advocating for girls’s rights is crucial in ending child marriage.  #endchildmarriage  #g…	en	[{'screen_name': 'joyforchildren' 'name': 'joy for children' 'id': '398597270'}]	[]	[]	0	13	0	['endchildmarriage']	[]	
123, Central Africa Standard Time	,2021-02-18,CDF Tanzania,RT @MenEngage_Tz:  'name': 'menengage tanzania' 'id': '832510758437126145'} {'screen_name': 'menengage_tz'
124, Central Africa Standard Time	,2021-02-18,CDF Tanzania,RT @MenEngage_Tz: Men are decision &amp; policy makers and resource allocators they need to be engaged in parenting sexual and reproductive h…	en	[{'screen_name': 'menengage_tz' 'name': 'menengage tanzania'
125, Central Africa Standard Time	,2021-02-16,CDF Tanzania,RT @ridhiwankikwete: Kesho inaanza kwa kuangalia watoto wa kike. Harakati za kumkomboa Mtoto wa kike zitafanikiwa kwa kulinda watoto wa kik…	in	[{'screen_name': 'ridhiwankikwete' 'name': 'ridhiwani jakaya kikwete esq.☝️' 'id': '263201896'}]	[]	[]	0	7	0	[]	[]	
126, Central Africa Standard Time	,2021-02-15,CDF Tanzania,RT @GBVnet: Many men think that catcalling women &amp; girls on the street implies that they find them desirable and it's a compliment. But it…	en	[{'screen_name': 'gbvnet' 'name': 'gbv prevention net' 'id': '1577680016'}]	[]	[]	0	67	0	[]	[]	
127, Central Africa Standard Time	,2021-02-15,CDF Tanzania,"""RT @MenEngage: """"The role that men and boys can play is to be accountable"""" shared @sithole_nyasha from @AthenaNetwork at the MenEngage #Ubun…""	en	[{'screen_name': 'menengage' 'name': 'menengage alliance' 'id': '1475367342'} {'screen_name': 'sithole_nyasha'"
128, Central Africa Standard Time	,2021-02-12,CDF Tanzania,RT @wadadatz:  'name': 'wadadasolutions tz' 'id': '1295335862121705473'}]	[]	[]	0	3	0	['generationequality' 'globalgoals']	[]	
129, Central Africa Standard Time	,2021-02-09,CDF Tanzania,RT @JamiiForums: ZIFAHAMU HAKI TANO ZA MSINGI ZA MTOTO  'name': 'jamii forums' 'id': '49632982'}]	[]	[]	0	8	0	[]	[]	
130, Central Africa Standard Time	,2021-02-09,CDF Tanzania,RT @GirlsNotBrides: Now more than ever we must support girls at risk of #FGMC &amp; #childmarriage. Thanks to @postcodelottery we are working…	en	[{'screen_name': 'girlsnotbrides' 'name': 'girls not brides' 'id': '360046324'}
131, Central Africa Standard Time	,2021-02-08,CDF Tanzania, stadi za maisha na afya ya akili kwa kushirikiana na @CanadaTanzania  
132, Central Africa Standard Time	,2021-02-08,CDF Tanzania,"""""""Hivyo nikiwa mwanasheria nitahakikisha viongozi wetu wa Serikali kwenye kijiji chetu wanafanya kazi kwa uadilifu."""" Eveta Simba Chanuka (Mount Igovu Secondary Mpwapwa - Dodoma).  #NdotoZao #Mpwapwa""	ht	[]	[]	[]	1	1	5	['ndotozao' 'mpwapwa']	[]	"
133, Central Africa Standard Time	,2021-02-08,CDF Tanzania,"""""""Nataka kuwa mwanasheria kwa sababu kuna baba mmoja jirani yangu anamchezo wakutembea na watoto wake na kila akipelekwa ofisi ya kijiji anatoa pesa kisha anaachiliwa."""" (Fuata uzi kusoma zaidi)  "
134, Central Africa Standard Time	,2021-02-06,CDF Tanzania,RT @CanadaTanzania: Zoezi la ukeketaji lazima liishe. Halina faida ya kiafya; uharibu afya ya mwili na ya akili. Ni kitendo cha unyanyasaji…	in	[{'screen_name': 'canadatanzania' 'name': 'high comm. of canada' 'id': '1490553384'}]	[]	[]	0	3	0	[]	[]	
135, Central Africa Standard Time	,2021-02-06,CDF Tanzania,RT @JamiiForums: YAFAHAMU MADHARA MUDA MFUPI YA UKEKETAJI    - Ukeketaji unakwamisha utendaji kazi wa asili wa mwili wa mwanamke  - Kifo ku…	in	[{'screen_name': 'jamiiforums' 'name': 'jamii forums' 'id': '49632982'}]	[]	[]	0	2	0	[]	[]	
136, Central Africa Standard Time	,2021-02-06,CDF Tanzania,RT @JamiiForums: SABABU ZINAZOPELEKEA UKEKETAJI K 'name': 'jamii forums' 'id': '49632982'}]	[]	[]	0	3	0	[]	[]	
137, Central Africa Standard Time	,2021-02-06,CDF Tanzania,RT @JamiiForums: &gt; Ukeketaji unaaminika ulianza miaka 2000 iliyopita  &gt; Ukeketaji unamaanisha baadhi ya viungo vya sehemu za siri za Msich…	in	[{'screen_name': 'jamiiforums' 'name': 'jamii forums' 'id': '49632982'}]	[]	[]	0	1	0	[]	[]	
138, Central Africa Standard Time	,2021-02-06,CDF Tanzania,RT @JamiiForums: JE UKEKETAJI NI NINI?  &gt; Tarehe 6 Februari ni siku ya Kimataifa ya kupambana na ukeketaji dhidi ya Wasichana na Wanawake…	in	[{'screen_name': 'jamiiforums' 'name': 'jamii forums' 'id': '49632982'}]	[]	[]	0	2	0	[]	[]	
139, Central Africa Standard Time	,2021-02-04,CDF Tanzania,"""Katika mjadala na wanaume wa Kata ya Kitunda walitoa maoni yao na kusema """"Akielimika mama ukeketaji unaisha"""" lakini wanaume ndio wazee wa kimila ambao hufanya maamuzi juu ya vitendo vya Ukeketaji.  Asante @Verheul_Jeroen kwa ushirikiano wenu katika hii shughuli. #EndFGM  "
140, Central Africa Standard Time	,2021-02-04,CDF Tanzania,Je vijana wakikataa kuoa wanawake ambao wamekeketwa itasaidia kupunguza/ kumaliza vitendo vya ukeketaji katika jamii zetu?  Hili swali lilileta mzozo sana wakati wa mjadala na wanaume kuhusu nafasi yao katika kutokomeza Ukeketaji!  #EndFGM  
141, Central Africa Standard Time	,2021-02-02,CDF Tanzania,RT @JamiiForums: KUKITHIRI K JAMII INAKOSEA WAPI?  - Matumizi ya teknolojia yanavyoshamiri ndiv…	in	[{'screen_name': 'jamiiforums' 'name': 'jamii forums' 'id': '49632982'}]	[]	[]	0	3	0	[]	[]	
142, Central Africa Standard Time	,2021-02-02,CDF Tanzania,Mwanafunzi akizungumzia aina ya marafiki ambao husababisha kukwamisha malengo yao kwenye Mafunzo yanahusu masuala ya Afya ya Uzazi ambayo yameratibiwa na @cdftz  chini ya ufadhili wa @CanadaTanzania   Watoto wa kike wananafasi ya kufika mbali!  
143, Central Africa Standard Time	,2021-02-01,CDF Tanzania,RT @JacklineVictor5: Mwalimu wa Shule ya Sekondari Kibakwe iliyopo  'name': 'jackline victor' 'id': '1164117025943429120'}]	[]	[]	0	3	0	[]	[]	
144, Central Africa Standard Time	,2021-01-29,CDF Tanzania,“The seeds of success in every nation on Earth are best planted in women and children.” - Former President of Malawi Joyce Banda.   #EndVAWC  
145, Central Africa Standard Time	,2021-01-29,CDF Tanzania,Taarifa hizi zitasaidia kufahamu ukubwa wa tatizo sababu ya Ukeketaji na changamoto katika kutokomeza kabisa tatizo hilo. Heko kwa washirika wetu @dar_duce  #ZeroToleranceforFGM  
146, Central Africa Standard Time	,2021-01-29,CDF Tanzania,CDF tunafanya kazi kwa ukaribu na vijana ambao wanauelewa zaidi kuhusu tabia mazoea na uelewa wa jamii zao. Ndio maana tumeamua kutoa mafunzo ya namna ya kukusanya taarifa kuhusu Ukeketaji katika Kata ya Kitunda Wilaya ya Ilala kwa kushirikiana na @Verheul_Jeroen  
147, Central Africa Standard Time	,2021-01-27,CDF Tanzania,RT @MenEngage_Tz: As we are heading towards commemoration of Zero Tolerance to FGM on 6th Feb men play an important role in ending harmful…	en	[{'screen_name': 'menengage_tz' 'name': 'menengage tanzania' 'id': '832510758437126145'}]	[]	[]	0	4	0	[]	[]	
148, Central Africa Standard Time	,2021-01-27,CDF Tanzania,RT @JacklineVictor5: Ukisoma gazeti la Uhuru leo utakutana na taarifa iliyopewa kipaumbele :Binti akatishwa masomo kisa buku; ni baada ya k…	in	[{'screen_name': 'jacklinevictor5' 'name': 'jackline victor' 'id': '1164117025943429120'}]	[]	[]	0	9	0	[]	[]	
149, Central Africa Standard Time	,2021-01-26,CDF Tanzania,RT @FOR having no benefits &amp; potentially causing devastating physical &amp; psychological harm. If you…	en	[{'screen_name': 'forwarduk' 'name': 'forward uk'
150, Central Africa Standard Time	,2021-01-25,CDF Tanzania,RT @MsichanaUwezo:  kutoka katika mashirika mbalimbali wakiwa kwenye picha ya pamoja juzi wak…	in	[{'screen_name': 'msichanauwezo' 'name': 'msichana initiative' 'id': '4392254295'}]	[]	[]	0	7	0	[]	[]	
151, Central Africa Standard Time	,2021-01-25,CDF Tanzania,"""RT @MsichanaUwezo: """"Ndoto za watoto wa kike ni za thamani na si tu kwa mtoto wa kike lakini kwa maendeleo ya jamii nzima. Kama wadau wa mae…""	in	[{'screen_name': 'msichanauwezo' 'name': 'msichana initiative' 'id': '4392254295'}]	[]	[]	0	7	0	[]	[]	"
152, Central Africa Standard Time	,2021-01-25,CDF Tanzania,RT @agftz01:  'name': 'action girls foundation' 'id': '1156485962404433920'}]	[]	[]	0	5	0	[]	[]	
153, Central Africa Standard Time	,2021-01-23,CDF Tanzania,RT @SemaTanzania: Ama kwa kujua au bila kujua jamii hukiuka sheria ya mtoto kwa kusambaza picha za watoto katika taswira zisizo nzuri. Pic…	in	[{'screen_name': 'sematanzania' 'name': 'sema tanzania' 'id': '238877958'}]	[]	[]	0	16	0	[]	[]	
154, Central Africa Standard Time	,2021-01-21,CDF Tanzania,Mkataba wa Afrika wa Haki na Ustawi wa 
155, Central Africa Standard Time	,2021-01-20,CDF Tanzania,RT @Plan_tanzania: Girls and young women will have equal power when they’re equally represented in decision-making arenas and have the powe…	en	[{'screen_name': 'plan_tanzania' 'name': 'plan tanzania' 'id': '722293329677914112'}]	[]	[]	0	4	0	[]	[]	
156, Central Africa Standard Time	,2021-01-19,CDF Tanzania,RT @JamiiForums: - Baadhi ya Familia Koo na Makabila kuendeleza mila ya kutoa kipaumbele kwa Mtoto wa kiume kwenye fursa za maendeleo   -…	tl	[{'screen_name': 'jamiiforums' 'name': 'jamii forums' 'id': '49632982'}]	[]	[]	0	1	0	[]	[]	
157, Central Africa Standard Time	,2021-01-19,CDF Tanzania,RT @JamiiForums: MIMBA ZA UTOTONI SIO CHANGAMOTO PEKEE K 'name': 'jamii forums' 'id': '49632982'}]	[]	[]	0	7	0	[]	[]	
158, Central Africa Standard Time	,2021-01-18,CDF Tanzania,RT @MsichanaUwezo: Leo tumepata nafasi ya kutembelea ofisi za @cdftz ambazo zinaratibu kazi za Mtandao wa Kutokomeza Ndoa za Utotoni Tanzan…	und	[{'screen_name': 'msichanauwezo' 'name': 'msichana initiative' 'id': '4392254295'} {'screen_name': 'cdftz'
159, Central Africa Standard Time	,2021-01-18,CDF Tanzania,RT @EndCEFM: Ni muhimu kuwepo kwa Sheria madhubuti zinazomlinda mtoto aliye nje ya mfumo rasmi wa Elimu.  #EndChildMarriageTz   'name': 'tecmn tanzania' 'id': '765473931558064129'}]	[]	[]	0	6	0	['endchildmarriagetz']	[]	
160, Central Africa Standard Time	,2021-01-14,CDF Tanzania,"""RT @MsichanaUwezo: """"Ndoa Za Utotoni haziwezi kumalizwa na mtu mmoja inahitaji maoni na ushiriki utakaojumuisha watu wengi kupitia jicho la…""	in	[{'screen_name': 'msichanauwezo' 'name': 'msichana initiative' 'id': '4392254295'}]	[]	[]	0	5	0	[]	[]	"
161, Central Africa Standard Time	,2021-01-14,CDF Tanzania,RT @MsichanaUwezo: Msichana Initiative leo tumepata nafasi ya kutembelea ofisi za  @WomenFundTz ikiwa kama sehemu ya kuunganisha nguvu  za…	in	[{'screen_name': 'msichanauwezo' 'name': 'msichana initiative' 'id': '4392254295'}
162, Central Africa Standard Time	,2021-01-14,CDF Tanzania,"""RT @jonamorem: """" 'name': 'jonathan moremi' 'id': '247302175'} {'screen_name': 'menendfgm'"
163, Central Africa Standard Time	,2021-01-13,CDF Tanzania,Zungumza na watoto wako kuhusu hisia zao na wape nafasi ya kushiriki katika mazungumzo ya wazi huku ukifanya makusudi waudhibiti mjadala. Usiwaaibishe wala kuwavunja mioyo watoto wako. - @SemaTanzania   #MaleziChanya   'name': 'sema tanzania' 'id': '238877958'}]	[]	['
164, Central Africa Standard Time	,2021-01-13,CDF Tanzania,RT @SemaTanzania: Zungumza: Zungumza na watoto wako kuhusu hisia zao na wape nafasi ya kushiriki katika mazungumzo ya wazi huku ukifanya ma…	in	[{'screen_name': 'sematanzania' 'name': 'sema tanzania' 'id': '238877958'}]	[]	[]	0	7	0	[]	[]	
165, Central Africa Standard Time	,2021-01-12,CDF Tanzania,Heri ya Miaka 57 ya Mapinduzi ya Zanzibar!  #UtuwaMtoto  
